gene_name,Inter_16,Inter_17,Inter_18,Mature_25,Mature_26,Early_01,Early_02,Early_03,Early_04,Early_0A
Cc036221,44,47,43,88,46,200,75,93,194,113
Cc036222,2,3,8,9,5,21,21,9,16,6
Cc036223,9,6,7,26,25,9,24,10,23,17
Cc036224,96,131,119,117,48,218,148,191,149,255
Cc036225,5,4,6,3,5,0,2,13,2,6
Cc036226,18,28,18,52,22,12,81,106,109,59
Cc036227,28,62,52,74,22,20,51,72,79,87
Cc036228,1,0,3,0,1,8,1,16,5,6
Cc036229,17,21,14,13,2,54,12,22,46,30
Cc036230,14,9,4,3,0,25,5,10,8,6
Cc036231,156,378,341,12,21,20,2,18,15,9
Cc036232,2,5,7,6,1,5,2,7,6,14
Cc036233,16,15,15,19,3,4,15,33,18,38
Cc036234,11,14,11,9,6,9,20,13,11,13
Cc036235,0,4,4,6,1,0,7,5,41,5
Cc036236,2,3,9,2,2,4,4,11,7,37
Cc036237,3,3,10,9,19,30,35,30,9,14
Cc036238,0,1,1,0,0,1,0,0,0,0
Cc036239,0,0,0,2,0,1,1,0,0,0
Cc036240,5,1,2,14,6,15,19,12,28,11
Cc036241,14,24,18,69,24,76,77,36,27,70
Cc036242,36,24,30,44,38,61,17,72,46,51
Cc036243,8,11,14,4,1,15,15,17,13,19
Cc036244,11,16,18,17,11,20,10,47,35,41
Cc036245,0,2,2,1,4,26,2,4,1,5
Cc036246,4,5,1,14,8,10,29,12,13,13
Cc036247,1,0,6,14,18,28,9,11,6,13
Cc036248,0,1,0,0,0,0,4,2,2,5
Cc036249,5,8,8,16,10,14,12,13,9,8
Cc036250,29,25,37,56,24,42,47,65,31,58
Cc036251,5,5,4,3,3,60,19,6,16,9
Cc036252,20,18,20,45,40,27,50,27,24,47
Cc036253,6,4,13,13,5,13,33,19,16,12
Cc036254,1,0,2,7,0,3,0,4,2,2
Cc036255,0,2,1,0,0,0,0,2,2,1
Cc036256,16,20,9,25,40,14,33,33,41,49
Cc036257,1,0,3,1,0,1,4,4,7,3
Cc036258,0,1,0,0,0,5,0,0,0,1
Cc036259,0,0,0,0,0,1,0,0,0,0
Cc036260,0,0,2,0,0,0,0,0,0,1
Cc036261,19,25,28,69,46,47,150,33,78,44
Cc036262,0,0,0,0,0,0,0,0,0,0
Cc036263,11,8,5,14,9,16,27,17,10,17
Cc036264,22,26,19,38,30,18,56,55,48,45
Cc036265,18,9,11,30,33,12,18,32,102,27
Cc036266,0,0,0,0,0,0,0,2,0,0
Cc036267,106,111,81,135,124,112,243,195,200,180
Cc036268,31,32,31,22,4,50,37,51,10,43
Cc036269,16,19,18,33,22,42,15,83,20,71
Cc036270,23,28,22,87,66,57,65,49,37,68
Cc036271,16,27,11,63,18,13,12,42,12,52
Cc036272,12,20,13,14,2,46,78,12,56,26
Cc036273,2,0,0,10,3,1,12,4,8,4
Cc036274,0,0,0,0,0,0,0,0,0,0
Cc036275,1,0,1,4,14,12,9,7,11,12
Cc036276,6,5,13,9,21,7,6,16,10,21
Cc036277,138,148,99,387,277,465,381,234,158,502
Cc036278,1,0,1,1,1,2,0,2,0,0
Cc036279,4,4,4,2,1,5,1,0,9,11
Cc036280,89,146,100,118,46,145,117,225,158,217
Cc036281,10,5,4,12,0,1,5,23,1,8
Cc036282,11,8,10,22,6,17,25,26,19,18
Cc036283,7,12,18,20,0,28,14,29,33,35
Cc036284,40,49,35,79,63,30,79,47,60,112
Cc036285,5,10,13,17,7,8,9,6,22,33
Cc036286,8,9,10,24,5,3,17,19,11,25
Cc036287,0,1,1,1,1,15,2,1,10,5
Cc036288,1,6,5,7,6,3,10,18,1,3
Cc036289,1,1,0,1,1,1,0,1,0,0
Cc036290,6,17,5,18,18,16,21,24,23,8
Cc036291,0,0,0,0,0,0,0,0,0,0
Cc036292,2,6,5,10,0,7,16,4,1,3
Cc036293,27,29,66,80,23,64,112,240,92,127
Cc036294,0,0,0,0,0,0,0,0,0,0
Cc036295,1,1,1,4,2,2,1,5,3,6
Cc036296,8,14,7,13,0,4,6,22,16,27
Cc036297,0,0,0,0,0,0,0,0,1,0
Cc036299,0,0,0,0,0,0,0,0,0,0
Cc036300,0,0,0,0,0,0,0,0,0,0
Cc036301,1,8,4,4,1,20,4,8,9,8
Cc036302,0,0,0,0,0,4,0,4,0,0
Cc036303,22,30,29,44,31,22,46,37,52,39
Cc036304,0,0,0,0,0,11,0,0,0,0
Cc036305,0,1,3,3,0,34,0,1,1,3
Cc036306,0,0,0,0,0,0,0,0,0,0
Cc036307,11,21,17,62,5,63,33,93,72,51
Cc036308,0,1,0,0,0,0,0,0,0,0
Cc036309,0,2,0,0,1,5,0,0,0,1
Cc036310,1,0,0,1,2,3,0,1,2,2
Cc036311,0,0,0,1,1,0,0,0,0,0
Cc036312,1,0,2,0,3,3,1,1,0,4
Cc036313,0,0,0,0,0,0,0,0,0,0
Cc036314,0,0,1,0,0,0,0,0,0,2
Cc036315,0,0,1,0,0,3,0,0,0,0
Cc036316,13,16,14,27,12,37,24,49,39,41
Cc036317,1,3,1,3,3,7,12,4,1,3
Cc036318,0,0,0,0,0,0,0,0,0,0
Cc036319,7,4,4,5,17,3,6,23,15,15
Cc036320,5,2,5,6,3,4,54,2,1,17
Cc036321,2,2,0,1,1,4,1,3,3,5
Cc036322,6,3,7,41,12,26,14,24,20,19
Cc036323,9,6,4,28,23,11,26,17,18,18
Cc036324,1,10,4,0,0,5,5,5,3,4
Cc036325,5,1,1,9,1,1,0,4,1,15
Cc036326,0,0,0,1,0,2,2,1,0,2
Cc036327,57,66,54,100,23,99,54,99,120,109
Cc036328,0,0,0,0,0,0,1,0,0,0
Cc036329,0,0,0,0,0,0,0,0,0,0
Cc036330,0,0,0,0,0,0,0,1,0,0
Cc036331,1,1,1,0,0,0,0,4,0,0
Cc036332,1,1,0,0,0,2,1,1,2,1
Cc036333,0,0,0,0,0,0,0,0,0,0
Cc036334,0,1,0,0,0,1,0,1,0,0
Cc036335,0,0,0,0,0,0,0,0,0,1
Cc036336,0,0,0,0,0,0,0,0,0,0
Cc036337,18,27,21,85,62,32,57,59,33,108
Cc036338,0,0,0,0,0,0,0,0,0,0
Cc036339,3,0,1,3,1,1,1,3,8,0
Cc036340,0,0,0,0,0,0,0,0,0,0
Cc036341,1,3,5,18,9,11,23,8,11,15
Cc036342,5,3,0,14,4,6,13,5,11,14
Cc036343,1,0,0,0,0,0,0,1,0,0
Cc036344,3,9,7,9,2,4,39,17,9,15
Cc036345,0,0,0,2,0,0,1,3,1,1
Cc036346,0,0,0,0,0,0,0,0,0,0
Cc036347,0,0,0,0,0,2,0,0,0,0
Cc036348,1,0,0,0,0,0,0,2,0,1
Cc036349,1,1,2,0,0,1,0,6,1,4
Cc036350,11,7,14,5,1,15,40,8,5,10
Cc036351,0,0,0,0,0,0,0,0,1,1
Cc036352,1161,1576,323,331,76,3501,844,540,626,3050
Cc036353,1,0,1,1,0,1,0,7,0,0
Cc036354,0,0,0,0,0,0,0,1,0,0
Cc036355,0,0,0,0,0,0,0,0,0,0
Cc036356,0,0,0,0,0,0,0,0,0,0
Cc036357,87,90,75,149,82,29,246,136,97,247
Cc036358,1,0,0,0,0,3,0,0,0,0
Cc036359,6,6,10,47,66,15,44,29,14,46
Cc036360,1,1,0,0,0,0,1,0,3,4
Cc036361,10,18,15,55,21,22,43,38,26,81
Cc036362,1,0,0,1,0,0,0,0,0,0
Cc036363,0,0,0,0,1,0,0,0,0,0
Cc036364,0,3,0,0,0,1,0,0,0,4
Cc036365,4,7,3,9,3,2,4,4,6,4
Cc036366,7,13,7,20,4,14,15,35,15,18
Cc036367,0,2,0,4,0,1,1,1,0,0
Cc036368,0,0,0,0,0,0,0,0,0,0
Cc036369,1,0,0,0,0,0,0,1,1,4
Cc036370,3,2,3,57,28,4,10,7,12,23
Cc036371,0,0,0,0,0,0,0,2,0,0
Cc036372,1,0,0,0,0,0,0,1,0,1
Cc036373,0,0,0,0,0,0,0,0,0,0
Cc036374,0,0,1,0,0,0,0,0,0,0
Cc036375,0,0,0,0,0,0,0,0,0,0
Cc036376,0,0,1,0,0,0,0,1,0,0
Cc036377,1,0,1,8,5,6,3,0,0,10
Cc036378,22,18,26,25,6,83,112,74,26,64
Cc036379,0,0,0,0,0,0,0,0,0,0
Cc036380,23,13,31,35,9,53,61,47,17,62
Cc036381,2,0,1,2,9,3,3,1,3,5
Cc036382,4,6,9,7,0,18,24,12,3,8
Cc036383,34,31,32,17,2,0,16,53,40,36
Cc036384,122,145,111,45,15,283,88,212,49,248
Cc036385,0,2,0,8,0,1,10,0,2,13
Cc036386,0,5,2,14,1,4,5,3,4,13
Cc036387,9,14,9,39,11,9,28,39,22,65
Cc036388,0,0,0,0,0,1,0,1,0,0
Cc036389,0,0,0,0,0,0,0,0,0,0
Cc036390,2,4,11,23,4,6,11,11,10,25
Cc036391,6,4,3,25,45,45,22,30,55,44
Cc036392,0,0,0,0,0,0,0,0,0,0
Cc036393,0,0,0,0,0,0,0,0,0,0
Cc036394,73,93,60,328,332,171,86,123,124,343
Cc036395,1,0,1,0,0,5,0,1,0,3
Cc036396,3,1,0,0,0,0,0,0,0,0
Cc036397,12,17,19,15,14,16,10,37,31,51
Cc036398,26,46,62,43,9,12,40,41,71,77
Cc036399,0,0,0,0,0,0,0,0,0,2
Cc036400,1,0,0,0,0,0,1,0,0,0
Cc036401,57,47,67,49,32,74,41,107,96,99
Cc036402,15,12,23,25,16,29,45,24,47,65
Cc036403,2,9,3,3,6,6,7,11,6,8
Cc036404,44,36,52,137,22,41,94,75,104,138
Cc036405,0,0,1,0,0,0,0,0,0,0
Cc036406,0,0,0,0,0,0,0,1,0,0
Cc036407,0,0,2,0,0,0,0,2,0,0
Cc036408,0,0,0,0,0,0,0,0,0,0
Cc036409,0,0,1,1,0,1,2,1,1,3
Cc036410,0,0,0,0,0,0,0,0,0,0
Cc036411,0,0,1,3,1,1,0,0,1,2
Cc036412,20,23,15,18,9,22,6,36,30,38
Cc036413,0,0,0,0,0,0,1,0,0,2
Cc036414,0,0,0,0,0,0,0,0,0,0
Cc036415,0,0,0,0,0,0,0,0,0,0
Cc036416,0,0,0,0,0,0,0,0,0,0
Cc036417,0,0,0,0,0,0,0,0,0,0
Cc036418,0,0,1,0,0,0,0,0,0,1
Cc036419,0,0,0,0,0,0,0,0,0,0
Cc036420,0,1,0,0,0,0,0,0,0,0
Cc036421,0,0,0,0,0,0,0,0,0,0
Cc036422,18,36,28,70,30,47,83,39,41,57
Cc036423,0,0,0,0,0,0,0,1,0,1
Cc036424,0,0,0,0,0,0,0,0,0,0
Cc036425,11,6,22,9,3,12,7,21,4,16
Cc036426,0,0,0,0,0,0,0,1,0,0
Cc036427,57,63,68,46,7,21,180,146,55,57
Cc036428,0,0,0,0,1,0,1,0,0,5
Cc036429,0,0,0,0,0,0,0,0,0,1
Cc036430,0,0,0,0,0,0,0,0,0,2
Cc036431,9,24,6,26,15,5,18,20,17,37
Cc036432,0,0,0,1,0,2,0,0,0,0
Cc036433,1,0,2,0,0,2,1,0,1,0
Cc036434,2,8,1,2,0,2,8,2,1,1
Cc036435,1,1,1,5,0,2,0,1,2,3
Cc036436,7,22,13,10,0,28,7,32,77,24
Cc036437,0,4,1,1,1,0,2,0,0,2
Cc036438,0,2,1,0,0,1,1,1,4,0
Cc036439,1,2,4,7,0,6,5,9,1,5
Cc036440,23,46,39,29,8,37,40,45,23,64
Cc036441,21,21,21,17,18,17,27,18,15,40
Cc036442,0,1,8,0,0,2,0,2,1,0
Cc036443,0,1,0,2,0,0,0,0,0,0
Cc036444,1,0,0,0,0,0,0,1,1,1
Cc036445,0,0,0,0,0,2,0,1,0,0
Cc036446,0,0,0,0,0,4,0,0,0,1
Cc036447,0,0,0,0,0,1,1,0,2,1
Cc036448,7,21,14,44,11,23,38,40,33,40
Cc036449,15,11,7,10,4,9,8,17,20,24
Cc036450,14,26,26,65,18,20,29,47,57,50
Cc036451,8,11,7,15,3,1,22,14,10,11
Cc036452,5,9,6,10,1,4,11,14,18,12
Cc036453,0,1,1,0,0,0,0,1,0,0
Cc036454,1,0,1,0,0,8,0,1,0,1
Cc036455,1,0,0,1,1,0,0,0,2,0
Cc036456,21,21,11,145,52,25,60,24,25,61
Cc036457,113,146,61,274,216,132,156,119,157,238
Cc036458,0,0,0,1,0,0,1,1,0,0
Cc036459,0,0,0,0,0,0,0,0,0,1
Cc036460,24,14,20,36,26,38,26,41,29,41
Cc036461,4,6,5,2,2,163,8,8,6,20
Cc036462,14,15,9,28,6,56,5,25,16,31
Cc036463,0,0,0,0,0,0,0,0,0,0
Cc036464,1,3,0,12,15,31,10,1,9,5
Cc036465,3,9,6,20,32,21,17,23,32,49
Cc036466,26,17,29,44,27,39,58,57,52,66
Cc036467,30,35,24,95,17,30,185,87,116,102
Cc036468,7,2,3,0,0,0,1,1,1,5
Cc036469,18,36,23,89,12,18,30,42,80,73
Cc036470,4,9,3,6,2,0,1,0,10,6
Cc036471,1,3,2,4,2,2,1,7,2,9
Cc036472,46,36,38,66,40,57,113,82,87,65
Cc036473,0,0,0,0,0,0,0,0,0,0
Cc036474,47,56,52,81,30,99,144,128,128,144
Cc036475,1,2,0,14,7,2,0,6,2,12
Cc036476,74,62,71,142,33,188,112,109,88,150
Cc036477,2,1,5,5,1,4,10,33,14,11
Cc036478,4,0,2,42,10,5,25,39,27,113
Cc036479,0,0,0,0,0,0,0,1,0,0
Cc036480,26,30,28,71,12,48,47,77,97,116
Cc036481,1,2,1,5,5,3,9,5,1,2
Cc036482,0,0,0,0,0,0,1,1,1,0
Cc036483,13,14,12,18,15,10,33,17,35,29
Cc036484,0,1,0,0,0,7,1,5,1,0
Cc036485,0,2,3,2,4,7,1,0,1,0
Cc036486,2,0,0,3,0,14,0,0,9,0
Cc036487,17,18,26,58,19,23,32,53,38,39
Cc036488,4,2,3,3,1,6,1,4,3,10
Cc036489,3,2,3,3,3,5,1,14,2,5
Cc036490,0,0,0,0,0,0,0,0,0,0
Cc036491,7,9,4,7,34,5,12,22,15,17
Cc036492,2,6,6,2,4,7,17,12,4,9
Cc036493,1,1,4,4,2,6,1,3,0,2
Cc036494,6,8,7,22,6,23,11,25,24,21
Cc036495,10,4,3,19,17,10,12,12,5,20
Cc036496,17,21,19,26,3,66,10,34,29,33
Cc036497,0,0,0,0,0,0,0,0,0,0
Cc036498,0,0,0,0,0,0,0,0,0,0
Cc036499,88,123,112,160,70,173,219,132,131,202
Cc036500,0,0,0,0,0,3,1,1,7,0
Cc036501,0,0,0,0,0,0,0,0,0,0
Cc036502,0,0,0,0,3,2,0,1,2,0
Cc036503,1,1,0,2,5,29,6,7,9,1
Cc036504,30,33,38,56,51,66,100,133,123,101
Cc036505,0,0,0,0,0,0,0,1,0,0
Cc036506,1,0,1,0,0,0,0,0,0,0
Cc036507,6,9,10,50,40,20,31,7,14,36
Cc036508,0,0,0,0,0,0,0,0,0,1
Cc036509,0,1,0,0,0,0,0,0,1,0
Cc036510,0,0,0,3,0,2,0,2,3,1
Cc036511,0,1,1,0,0,0,2,0,0,1
Cc036512,0,0,0,0,0,0,0,0,0,0
Cc036513,0,0,0,0,0,0,0,1,0,0
Cc036514,0,0,0,0,0,0,0,0,0,1
Cc036515,29,22,16,41,22,43,62,59,21,43
Cc036516,25,28,28,81,19,58,41,47,51,92
Cc036517,14,18,10,20,6,11,10,12,14,27
Cc036518,1,1,1,4,3,0,7,9,8,4
Cc036519,2,2,2,1,1,3,0,13,4,7
Cc036520,0,0,0,0,0,0,0,0,0,0
Cc036521,0,0,0,0,0,0,0,0,0,0
Cc036522,0,1,0,0,0,0,0,0,0,0
Cc036523,0,0,0,0,0,0,3,0,0,0
Cc036524,0,0,0,0,0,1,0,0,2,0
Cc036525,0,0,0,0,0,0,0,0,0,0
Cc036526,0,0,0,0,0,0,0,0,1,0
Cc036527,0,1,0,0,0,1,0,2,0,0
Cc036528,0,0,0,0,0,0,0,0,0,0
Cc036529,0,0,2,0,0,0,0,1,1,0
Cc036530,0,0,0,0,0,0,0,0,0,0
Cc036531,0,0,0,0,0,0,0,0,0,0
Cc036532,7,8,2,13,7,1,10,4,4,18
Cc036533,0,4,3,28,7,5,13,7,5,19
Cc036534,8,9,7,21,16,10,10,7,16,15
Cc036535,0,0,0,0,0,0,0,0,0,0
Cc036536,1,0,0,0,0,0,1,0,0,0
Cc036537,1,2,4,3,4,0,1,8,2,2
Cc036538,0,0,0,0,0,0,0,0,7,0
Cc036539,0,1,0,0,0,0,0,0,0,0
Cc036540,0,0,0,0,0,0,1,0,0,0
Cc036542,0,0,1,0,0,0,0,1,0,0
Cc036543,0,0,0,1,0,0,0,0,0,0
Cc036544,36,33,35,42,18,55,20,81,62,51
Cc036545,11,16,22,33,24,12,17,41,35,51
Cc036546,0,0,0,0,0,0,0,0,0,0
Cc036547,0,0,0,0,0,0,0,0,0,1
Cc036548,0,0,0,0,0,0,0,0,0,0
Cc036549,29,16,26,33,13,33,71,36,37,68
Cc036550,2,2,0,10,2,0,1,1,2,5
Cc036551,1,2,2,7,4,0,5,1,5,8
Cc036552,0,0,0,0,0,0,0,0,0,0
Cc036553,0,0,0,6,1,3,0,0,2,4
Cc036554,0,1,0,1,0,1,0,1,0,0
Cc036555,5,7,5,17,3,13,2,8,32,16
Cc036556,1,2,1,2,0,4,2,4,2,5
Cc036557,1,0,6,0,0,3,0,5,0,3
Cc036558,1,2,1,3,1,6,1,2,4,7
Cc036559,0,0,0,0,0,0,0,0,0,0
Cc036560,0,0,0,0,0,0,0,0,0,0
Cc036561,0,0,0,0,0,0,0,0,0,0
Cc036562,0,0,1,3,0,2,0,1,1,5
Cc036563,2,0,0,2,2,0,3,2,0,3
Cc036564,0,1,0,1,2,0,0,1,0,0
Cc036565,3,4,4,7,6,2,5,3,18,14
Cc036566,0,1,1,0,0,2,0,0,1,1
Cc036567,0,0,0,0,0,0,0,0,0,0
Cc036568,0,0,0,0,0,0,0,0,0,0
Cc036569,0,0,0,0,0,0,0,0,1,1
Cc036570,17,27,33,38,9,67,68,41,15,76
Cc036571,14,9,14,34,10,23,37,42,35,41
Cc036572,4,3,3,2,1,12,5,7,8,11
Cc036573,0,0,0,0,0,0,0,0,1,1
Cc036574,26,10,8,77,30,11,11,14,23,57
Cc036575,0,2,0,1,0,5,6,3,4,0
Cc036576,29,30,41,63,29,40,78,66,47,83
Cc036577,3,7,3,8,6,0,0,4,4,5
Cc036578,0,0,0,0,0,0,0,0,0,0
Cc036579,0,0,0,0,0,0,0,0,0,0
Cc036580,3,6,1,1,3,2,8,3,2,1
Cc036581,1,1,4,3,2,7,0,2,9,2
Cc036582,23,27,31,57,13,22,30,47,40,84
Cc036583,49,48,67,49,35,148,69,42,40,113
Cc036584,0,0,0,0,0,0,0,0,0,0
Cc036585,0,0,0,0,0,0,0,0,0,0
Cc036586,40,66,57,104,35,30,76,90,37,135
Cc036587,30,31,40,29,13,62,38,73,110,70
Cc036588,0,2,0,0,0,2,2,2,0,2
Cc036589,0,0,0,1,0,0,0,0,1,0
Cc036590,0,0,0,0,0,0,0,0,0,0
Cc036591,0,0,1,0,0,0,0,1,1,0
Cc036592,1,4,1,7,8,5,7,21,21,8
Cc036593,2,3,7,6,1,11,8,15,10,7
Cc036594,0,0,0,0,0,0,0,0,0,0
Cc036595,0,0,0,0,0,0,0,0,0,0
Cc036596,0,0,0,0,0,0,0,0,0,0
Cc036597,13,15,5,11,1,10,16,11,9,20
Cc036598,0,0,0,0,0,0,0,0,0,0
Cc036599,7,0,10,14,6,8,31,12,23,10
Cc036600,0,0,0,0,0,0,0,0,0,0
Cc036601,91,147,79,207,96,231,110,121,70,348
Cc036602,10,4,1,16,4,0,19,3,5,6
Cc036603,18,19,4,26,26,35,42,52,14,29
Cc036604,7,8,5,16,6,0,0,4,8,8
Cc036605,0,0,0,2,0,1,0,2,0,1
Cc036606,0,0,2,3,1,8,0,0,0,1
Cc036607,7,14,13,23,6,15,10,18,12,26
Cc036608,0,0,0,0,0,1,0,0,0,0
Cc036609,0,0,1,0,0,0,0,0,0,0
Cc036610,0,0,0,0,0,0,0,0,0,0
Cc036611,2,3,4,13,4,4,17,0,11,6
Cc036612,14,19,16,32,31,10,24,17,25,24
Cc036613,0,0,0,0,0,0,0,0,0,0
Cc036614,61,73,22,458,410,77,159,63,62,431
Cc036615,8,3,1,1,0,25,8,12,2,10
Cc036616,0,2,1,18,4,0,6,3,4,11
Cc036617,0,0,0,0,0,0,0,0,0,0
Cc036618,0,1,1,0,0,0,0,0,0,0
Cc036619,58,53,29,105,40,49,110,108,89,107
Cc036620,40,35,23,245,56,67,57,115,128,290
Cc036621,4,8,4,4,1,9,0,3,5,5
Cc036622,19,9,13,21,11,31,24,51,35,35
Cc036623,0,1,0,0,0,2,1,0,0,3
Cc036624,121,139,204,114,32,442,282,666,231,332
Cc036625,33,27,31,83,18,66,54,93,65,132
Cc036626,8,8,11,14,4,9,11,27,8,25
Cc036627,1,1,0,0,0,2,1,6,5,3
Cc036628,123,126,158,171,84,548,178,318,136,333
Cc036629,0,1,0,0,0,0,0,0,0,0
Cc036630,1,3,0,0,0,0,0,0,0,0
Cc036631,8,12,7,37,17,2,9,7,6,20
Cc036632,3,1,8,0,0,3,1,4,2,15
Cc036633,10,4,10,24,3,5,9,13,15,19
Cc036634,10,16,11,37,28,2,18,9,21,23
Cc036635,16,9,13,27,17,7,7,15,10,22
Cc036636,2,1,0,2,1,1,3,4,5,4
Cc036637,23,25,37,32,8,109,47,133,59,70
Cc036638,8,6,4,1,4,2,5,13,1,9
Cc036639,27,31,16,38,21,27,49,36,28,66
Cc036640,95,111,45,153,78,0,0,21,68,27
Cc036641,4,3,8,20,19,3,13,25,6,40
Cc036642,7,0,0,7,5,7,5,2,1,13
Cc036643,25,39,34,64,46,41,17,46,35,82
Cc036644,23,27,36,41,16,58,29,61,24,75
Cc036645,0,0,0,0,0,2,0,0,0,1
Cc036646,1,0,2,2,1,9,7,1,2,5
Cc036647,9,9,10,4,1,10,14,16,2,25
Cc036648,9,21,29,67,24,31,38,66,45,54
Cc036649,3,0,1,0,0,0,0,3,0,1
Cc036650,5,9,8,4,8,9,9,29,3,21
Cc036651,9,6,5,15,2,7,14,24,14,23
Cc036652,12,7,4,13,13,2,21,17,14,51
Cc036653,55,51,82,1745,619,1246,333,885,986,4084
Cc036654,3,2,8,48,2,67,10,32,16,184
Cc036655,0,1,0,1,0,0,1,1,0,0
Cc036656,0,0,0,1,0,0,1,0,0,1
Cc036657,0,0,0,0,0,0,0,0,0,0
Cc036658,0,0,0,0,0,0,0,0,0,0
Cc036659,0,1,0,2,2,0,0,2,0,0
Cc036660,0,0,0,0,0,0,0,0,0,0
Cc036661,0,2,2,1,1,1,0,2,2,3
Cc036662,0,1,0,0,0,0,0,1,0,0
Cc036663,47,81,66,47,51,151,68,192,127,97
Cc036664,0,1,0,1,0,0,0,0,1,0
Cc036665,4,1,2,1,0,2,2,4,0,0
Cc036666,15,14,13,46,13,21,18,27,18,22
Cc036667,0,5,5,1,6,2,6,12,11,7
Cc036668,0,0,0,0,0,0,0,0,0,0
Cc036669,0,0,0,2,0,2,0,2,3,1
Cc036670,5,1,1,4,0,0,0,5,2,3
Cc036671,1,2,10,10,2,9,3,12,7,34
Cc036672,0,0,2,0,1,0,0,0,5,2
Cc036673,2,2,5,5,4,1,3,6,3,13
Cc036674,0,0,0,2,0,0,3,0,0,4
Cc036675,5,9,4,14,4,23,17,30,52,21
Cc036676,4,8,5,24,4,6,11,7,12,15
Cc036677,8,6,13,37,7,12,23,22,22,18
Cc036678,4,3,1,3,4,7,3,19,11,16
Cc036679,9,2,8,9,1,4,3,9,3,17
Cc036680,5,13,5,25,10,4,14,10,14,22
Cc036681,0,0,0,0,0,0,0,0,0,0
Cc036682,54,52,38,39,12,33,37,55,25,82
Cc036683,0,1,1,0,0,2,0,0,4,1
Cc036684,0,2,0,2,0,0,2,1,1,1
Cc036685,5,11,5,0,0,13,4,13,5,23
Cc036686,0,0,0,0,0,0,0,0,0,0
Cc036687,0,0,0,0,0,0,0,0,0,0
Cc036688,1,0,0,0,0,0,1,0,0,0
Cc036689,0,0,0,11,1,1,2,0,4,7
Cc036690,49,83,59,73,44,154,123,111,67,130
Cc036691,3,2,5,3,1,3,13,8,6,6
Cc036692,0,0,1,0,0,1,0,0,0,0
Cc036693,66,106,95,63,30,157,180,177,74,184
Cc036694,1,2,3,3,0,1,1,2,0,5
Cc036695,26,26,17,9,6,36,50,46,26,44
Cc036696,0,0,0,0,0,0,0,0,0,0
Cc036697,0,1,0,0,1,1,0,2,0,0
Cc036698,1,0,0,0,3,0,3,0,1,0
Cc036699,19,25,24,29,19,27,39,51,28,41
Cc036700,0,0,2,0,0,0,1,0,0,0
Cc036701,2,3,2,4,0,2,5,3,3,5
Cc036702,7,21,13,22,8,17,20,29,9,33
Cc036703,0,0,1,0,1,1,2,4,1,0
Cc036704,12,11,10,15,11,27,45,28,31,27
Cc036705,0,0,0,0,0,0,0,0,0,0
Cc036706,0,0,0,0,0,0,0,1,0,1
Cc036707,0,0,0,0,0,0,2,3,0,3
Cc036708,0,0,0,0,0,0,1,0,0,0
Cc036709,0,0,0,1,0,0,1,0,0,1
Cc036710,0,0,0,0,0,0,2,0,0,0
Cc036711,0,0,0,0,0,0,0,0,0,0
Cc036712,0,0,0,0,0,0,0,1,0,0
Cc036713,62,62,31,277,215,74,81,58,45,237
Cc036714,5,8,13,41,33,10,35,25,25,49
Cc036715,0,0,0,0,0,1,1,0,1,1
Cc036716,0,1,1,0,0,1,2,1,1,0
Cc036717,3,5,6,3,1,5,2,11,3,8
Cc036718,11,4,15,26,8,16,13,30,67,18
Cc036719,0,0,0,0,0,0,0,0,0,0
Cc036720,0,0,0,0,0,0,2,1,0,0
Cc036721,0,0,0,1,0,0,0,1,0,2
Cc036722,0,0,0,0,1,0,0,0,0,0
Cc036723,4,2,0,13,11,0,3,2,3,4
Cc036724,1,1,1,1,0,0,0,2,3,0
Cc036725,0,0,0,0,0,0,0,0,0,0
Cc036726,0,0,0,0,0,0,0,0,0,0
Cc036727,0,0,0,0,0,0,3,0,1,0
Cc036728,0,0,0,0,0,0,0,0,0,0
Cc036729,0,1,0,0,0,0,0,1,2,0
Cc036730,0,0,0,0,0,0,0,0,0,0
Cc036731,2,1,0,7,6,14,13,17,0,7
Cc036732,0,0,0,0,0,1,1,1,0,1
Cc036733,0,0,0,0,0,1,0,0,0,0
Cc036734,0,2,0,0,0,0,0,2,2,1
Cc036735,5,2,2,18,2,4,9,24,2,22
Cc036736,0,0,0,1,0,0,0,0,0,0
Cc036737,3,0,1,6,2,0,0,1,1,4
Cc036738,0,2,0,1,0,1,0,1,0,0
Cc036739,0,0,0,0,0,0,0,0,0,0
Cc036740,0,0,0,0,0,1,2,0,1,0
Cc036741,0,1,0,0,1,1,1,1,0,0
Cc036742,0,0,1,1,0,0,1,0,1,0
Cc036743,0,0,0,0,0,0,0,0,1,0
Cc036744,0,3,0,0,0,0,0,1,0,0
Cc036745,0,1,0,0,0,0,0,0,0,0
Cc036746,5,5,6,20,2,9,5,5,9,13
Cc036747,3,0,0,0,0,0,0,3,0,0
Cc036748,1,1,5,2,4,3,1,1,2,6
Cc036749,1,0,1,1,0,0,0,0,0,0
Cc036750,0,1,1,0,0,0,0,2,0,0
Cc036751,1,0,1,0,0,0,0,1,0,1
Cc036752,0,0,0,1,0,0,0,1,0,0
Cc036753,0,0,0,0,0,0,0,0,0,0
Cc036754,0,4,1,4,9,4,11,16,7,11
Cc036755,0,0,0,0,0,0,0,1,0,0
Cc036756,1,1,0,1,1,0,0,6,2,0
Cc036757,51,71,65,136,51,85,121,131,173,162
